cve_id,pub_year,cwe_category,cvss_base,impact,exploitability,severity,in_kev
CVE-2023-98728,2023,Other,5.2,6.4,7.6,Medium,False
CVE-2023-95476,2023,Memory,5.0,5.5,7.9,Medium,False
CVE-2020-18988,2020,Crypto,4.5,6.2,5.5,Medium,False
CVE-2018-88488,2018,InputValidation,5.7,5.6,5.4,Medium,False
CVE-2018-12977,2018,InputValidation,2.9,7.3,5.9,Low,False
CVE-2021-64641,2021,Auth,4.6,3.3,7.1,Medium,False
CVE-2020-11268,2020,Crypto,5.6,5.4,8.4,Medium,False
CVE-2018-64431,2018,Other,2.7,4.1,5.6,Low,False
CVE-2019-26756,2019,Memory,6.8,7.6,8.7,Medium,False
CVE-2019-30764,2019,Memory,6.5,7.7,7.3,Medium,False
CVE-2024-69912,2024,Auth,5.4,5.4,6.4,Medium,False
CVE-2019-50385,2019,Crypto,2.3,4.4,6.0,Low,False
CVE-2022-25032,2022,InputValidation,6.7,5.8,8.0,Medium,False
CVE-2022-55702,2022,Memory,4.7,5.7,7.2,Medium,False
CVE-2022-21885,2022,Memory,7.9,8.3,10.0,High,False
CVE-2019-19796,2019,Other,4.6,4.4,4.9,Medium,False
CVE-2021-42863,2021,Memory,3.3,2.6,7.0,Low,False
CVE-2018-91014,2018,InputValidation,5.2,5.4,5.6,Medium,False
CVE-2021-42117,2021,Memory,4.1,5.4,5.0,Medium,False
CVE-2020-30753,2020,InputValidation,2.4,3.6,6.2,Low,False
CVE-2022-30325,2022,Memory,5.9,5.1,6.8,Medium,False
CVE-2023-17021,2023,InputValidation,5.8,6.2,10.0,Medium,False
CVE-2022-90721,2022,Memory,5.9,9.0,7.0,Medium,False
CVE-2021-63096,2021,Auth,4.7,7.0,4.9,Medium,False
CVE-2021-81404,2021,Memory,5.7,6.1,7.2,Medium,False
CVE-2024-23071,2024,InputValidation,4.2,6.7,3.1,Medium,False
CVE-2020-74649,2020,Other,4.8,4.3,6.2,Medium,False
CVE-2023-18041,2023,Crypto,3.5,4.5,6.4,Low,False
CVE-2023-92051,2023,InputValidation,4.3,4.3,7.8,Medium,False
CVE-2021-50058,2021,InputValidation,4.5,3.4,7.9,Medium,False
CVE-2020-58263,2020,InputValidation,6.2,5.4,5.7,Medium,False
CVE-2022-54470,2022,Crypto,4.9,5.7,6.4,Medium,False
CVE-2019-97826,2019,Other,5.1,4.9,5.1,Medium,False
CVE-2018-38223,2018,Crypto,4.0,4.9,4.4,Medium,False
CVE-2019-43575,2019,Crypto,4.2,4.1,6.9,Medium,False
CVE-2020-55799,2020,Auth,4.9,7.4,4.7,Medium,False
CVE-2022-31661,2022,InputValidation,3.9,4.0,5.6,Low,False
CVE-2024-91975,2024,Memory,6.1,8.2,5.3,Medium,True
CVE-2020-46432,2020,Crypto,5.7,4.0,7.3,Medium,False
CVE-2024-41147,2024,Other,5.7,3.9,9.5,Medium,False
CVE-2024-39114,2024,Memory,4.8,4.8,4.1,Medium,False
CVE-2024-16030,2024,Crypto,2.7,4.7,3.1,Low,False
CVE-2024-57429,2024,Memory,6.0,8.5,7.0,Medium,False
CVE-2021-57743,2021,InputValidation,5.0,6.8,6.9,Medium,False
CVE-2018-75615,2018,Memory,6.8,8.5,7.6,Medium,False
CVE-2022-57577,2022,InputValidation,5.0,6.8,6.1,Medium,False
CVE-2022-12966,2022,Auth,5.2,4.8,6.1,Medium,False
CVE-2024-13728,2024,InputValidation,4.5,5.5,7.3,Medium,False
CVE-2024-47304,2024,Crypto,5.1,4.3,8.2,Medium,False
CVE-2022-59277,2022,Auth,5.7,8.5,3.7,Medium,False
CVE-2021-10947,2021,Other,2.0,3.2,5.5,Low,False
CVE-2020-88101,2020,Memory,8.2,8.3,7.6,High,True
CVE-2018-91380,2018,InputValidation,5.1,7.3,5.3,Medium,False
CVE-2022-76130,2022,Memory,6.3,9.7,10.0,Medium,False
CVE-2022-31414,2022,Other,4.2,4.4,5.2,Medium,False
CVE-2024-92060,2024,Other,5.3,6.1,6.6,Medium,False
CVE-2022-29439,2022,InputValidation,7.1,9.4,8.4,High,False
CVE-2024-68220,2024,Auth,5.5,5.6,5.6,Medium,False
CVE-2023-56785,2023,InputValidation,3.6,3.7,2.9,Low,False
CVE-2024-46973,2024,Crypto,3.7,2.7,5.3,Low,False
CVE-2019-97091,2019,Memory,7.2,8.1,9.0,High,False
CVE-2024-83318,2024,Auth,3.9,3.7,5.6,Low,False
CVE-2023-78196,2023,Memory,6.3,6.4,5.3,Medium,False
CVE-2019-16089,2019,Auth,5.2,7.2,8.6,Medium,False
CVE-2020-80854,2020,Auth,5.5,6.8,6.3,Medium,False
CVE-2024-72235,2024,Auth,5.5,7.1,6.0,Medium,False
CVE-2018-39400,2018,Memory,6.6,7.3,7.2,Medium,False
CVE-2022-25405,2022,InputValidation,6.0,7.9,8.5,Medium,False
CVE-2021-62763,2021,InputValidation,4.4,4.6,10.0,Medium,False
CVE-2023-40209,2023,InputValidation,5.4,5.0,8.0,Medium,False
CVE-2024-83598,2024,Memory,6.1,5.8,8.8,Medium,False
CVE-2021-27424,2021,Other,6.2,6.2,5.8,Medium,False
CVE-2021-99523,2021,Crypto,4.0,6.9,5.0,Medium,False
CVE-2024-30556,2024,InputValidation,6.5,6.7,6.9,Medium,False
CVE-2023-29330,2023,InputValidation,8.0,7.8,7.2,High,False
CVE-2024-91266,2024,InputValidation,3.4,4.2,4.4,Low,False
CVE-2021-13236,2021,Crypto,5.0,8.0,6.8,Medium,False
CVE-2020-79216,2020,InputValidation,6.2,8.3,7.9,Medium,False
CVE-2021-40312,2021,Other,5.5,6.1,7.4,Medium,False
CVE-2023-31191,2023,InputValidation,7.3,8.7,8.1,High,False
CVE-2019-93457,2019,Other,3.3,2.5,6.5,Low,False
CVE-2020-46640,2020,Other,5.3,4.2,5.4,Medium,False
CVE-2018-72293,2018,Memory,4.0,5.9,5.8,Medium,False
CVE-2021-46688,2021,Other,3.1,6.1,4.6,Low,False
CVE-2024-81229,2024,Memory,7.0,5.4,9.8,High,False
CVE-2018-95802,2018,Auth,4.2,7.6,7.1,Medium,False
CVE-2023-34122,2023,InputValidation,5.9,8.1,6.7,Medium,False
CVE-2024-51224,2024,Other,7.2,6.0,5.0,High,False
CVE-2020-16331,2020,Other,6.2,5.4,10.0,Medium,False
CVE-2023-97102,2023,Auth,3.2,5.0,4.6,Low,False
CVE-2024-52262,2024,Auth,4.6,5.2,5.8,Medium,False
CVE-2024-96314,2024,InputValidation,6.3,7.9,7.8,Medium,False
CVE-2020-69592,2020,Memory,6.8,8.2,8.2,Medium,False
CVE-2019-43926,2019,InputValidation,6.4,5.9,8.4,Medium,False
CVE-2019-96287,2019,Memory,5.7,6.4,10.0,Medium,False
CVE-2023-27528,2023,Crypto,5.3,2.5,6.9,Medium,False
CVE-2023-10068,2023,InputValidation,4.0,4.4,4.5,Medium,False
CVE-2023-79253,2023,Other,6.5,7.9,6.6,Medium,False
CVE-2021-90754,2021,Crypto,3.8,3.6,6.8,Low,False
CVE-2019-53968,2019,Auth,7.7,6.8,10.0,High,False
CVE-2022-58623,2022,Memory,5.3,8.5,4.7,Medium,False
CVE-2022-52129,2022,Other,4.9,3.1,8.3,Medium,False
CVE-2023-71321,2023,Other,4.3,5.3,6.9,Medium,False
CVE-2022-21526,2022,InputValidation,5.6,7.4,8.5,Medium,False
CVE-2021-36709,2021,Crypto,5.5,5.5,6.4,Medium,False
CVE-2020-25063,2020,Auth,6.2,10.0,6.0,Medium,False
CVE-2020-14723,2020,Memory,4.3,4.5,7.8,Medium,False
CVE-2020-14213,2020,InputValidation,5.9,7.6,8.2,Medium,False
CVE-2019-32797,2019,InputValidation,6.3,5.7,8.4,Medium,False
CVE-2021-94946,2021,Memory,5.7,8.2,7.1,Medium,False
CVE-2018-98918,2018,InputValidation,5.1,6.7,5.8,Medium,False
CVE-2020-55217,2020,Memory,4.2,5.9,3.9,Medium,False
CVE-2023-78283,2023,Memory,4.9,7.3,8.4,Medium,False
CVE-2021-33655,2021,Memory,3.5,4.2,7.1,Low,False
CVE-2023-87990,2023,Other,4.9,5.9,4.9,Medium,False
CVE-2023-22587,2023,InputValidation,4.5,6.4,5.8,Medium,False
CVE-2022-32555,2022,Other,5.8,6.0,5.9,Medium,False
CVE-2024-38071,2024,InputValidation,5.8,7.6,4.3,Medium,False
CVE-2018-30239,2018,InputValidation,5.6,6.6,5.3,Medium,False
CVE-2023-59151,2023,InputValidation,6.1,6.2,4.7,Medium,False
CVE-2024-12203,2024,InputValidation,4.3,4.7,5.7,Medium,False
CVE-2024-23635,2024,Memory,5.3,5.9,5.4,Medium,False
CVE-2019-62571,2019,Crypto,4.4,7.3,4.0,Medium,False
CVE-2021-11144,2021,Memory,9.6,9.2,10.0,Critical,False
CVE-2019-42699,2019,Crypto,7.2,5.1,8.8,High,False
CVE-2022-94619,2022,Crypto,4.6,5.6,5.2,Medium,False
CVE-2023-22213,2023,Memory,5.6,5.6,7.1,Medium,False
CVE-2021-26944,2021,Memory,7.9,8.8,8.0,High,False
CVE-2022-76723,2022,Auth,6.6,7.5,9.1,Medium,False
CVE-2023-78669,2023,InputValidation,5.6,8.9,5.8,Medium,False
CVE-2021-78947,2021,Memory,6.5,5.7,8.6,Medium,False
CVE-2024-44457,2024,Other,4.2,4.4,5.4,Medium,False
CVE-2023-45191,2023,Memory,5.2,7.3,4.6,Medium,False
CVE-2018-82264,2018,Crypto,5.3,6.5,8.1,Medium,False
CVE-2023-67924,2023,Other,4.1,4.7,8.8,Medium,False
CVE-2020-43744,2020,Memory,6.5,5.7,10.0,Medium,False
CVE-2022-63424,2022,Memory,6.3,8.3,5.0,Medium,False
CVE-2024-98417,2024,Memory,6.5,8.1,8.4,Medium,False
CVE-2024-88337,2024,InputValidation,5.5,4.6,5.7,Medium,False
CVE-2021-86084,2021,Memory,6.6,9.0,8.7,Medium,False
CVE-2020-42886,2020,Crypto,4.1,7.3,4.3,Medium,False
CVE-2020-94963,2020,Memory,5.0,7.2,4.7,Medium,False
CVE-2022-10972,2022,InputValidation,4.7,6.1,5.3,Medium,False
CVE-2019-16621,2019,Other,5.8,5.8,6.8,Medium,False
CVE-2022-59738,2022,Auth,3.8,5.2,5.4,Low,False
CVE-2018-67694,2018,Crypto,6.5,5.5,7.8,Medium,False
CVE-2021-64777,2021,InputValidation,5.9,2.8,7.9,Medium,False
CVE-2020-24530,2020,Crypto,6.0,6.8,7.9,Medium,False
CVE-2024-17354,2024,InputValidation,6.2,3.7,9.1,Medium,False
CVE-2023-56529,2023,InputValidation,5.7,8.3,7.9,Medium,False
CVE-2021-61714,2021,Memory,5.6,6.5,4.6,Medium,False
CVE-2019-98759,2019,Other,6.3,4.7,8.9,Medium,False
CVE-2022-51232,2022,InputValidation,5.1,5.1,5.4,Medium,False
CVE-2020-62079,2020,Memory,6.1,6.6,8.5,Medium,False
CVE-2022-22550,2022,InputValidation,4.9,8.1,10.0,Medium,False
CVE-2024-98196,2024,InputValidation,3.3,2.3,6.8,Low,False
CVE-2022-70385,2022,Auth,4.9,8.4,4.5,Medium,False
CVE-2023-74736,2023,Auth,4.4,7.0,5.2,Medium,False
CVE-2022-40268,2022,Auth,5.6,4.7,8.8,Medium,False
CVE-2024-14290,2024,Memory,4.5,5.4,6.3,Medium,False
CVE-2024-65034,2024,InputValidation,5.8,8.5,7.3,Medium,False
CVE-2022-40138,2022,InputValidation,4.2,4.6,7.8,Medium,False
CVE-2021-81982,2021,Memory,4.8,5.3,7.8,Medium,False
CVE-2022-23432,2022,InputValidation,7.1,7.7,7.5,High,False
CVE-2020-77058,2020,Auth,5.1,7.0,6.5,Medium,False
CVE-2023-68175,2023,Memory,4.4,5.6,6.1,Medium,False
CVE-2022-43329,2022,InputValidation,5.6,6.3,8.3,Medium,False
CVE-2019-79076,2019,Memory,5.6,5.5,7.6,Medium,False
CVE-2020-22328,2020,Memory,6.7,8.7,6.8,Medium,False
CVE-2022-44247,2022,Memory,4.7,8.6,9.2,Medium,False
CVE-2024-16677,2024,Other,5.9,5.8,6.4,Medium,False
CVE-2022-71810,2022,Auth,6.3,7.0,5.4,Medium,False
CVE-2023-60357,2023,Other,4.7,7.6,5.7,Medium,False
CVE-2021-65812,2021,InputValidation,3.9,6.0,4.9,Low,False
CVE-2022-51616,2022,Memory,4.3,5.2,6.1,Medium,False
CVE-2022-71284,2022,InputValidation,5.7,6.7,9.1,Medium,False
CVE-2023-59741,2023,InputValidation,6.4,9.1,5.9,Medium,False
CVE-2018-63478,2018,Auth,3.3,5.0,6.8,Low,False
CVE-2022-64056,2022,Memory,4.2,6.5,5.6,Medium,False
CVE-2020-55534,2020,InputValidation,6.6,6.6,6.4,Medium,False
CVE-2021-89056,2021,Memory,4.0,6.9,4.2,Medium,False
CVE-2024-74162,2024,InputValidation,5.4,4.5,6.0,Medium,False
CVE-2020-54711,2020,Auth,6.4,8.2,6.8,Medium,False
CVE-2021-32805,2021,InputValidation,5.8,9.5,8.4,Medium,False
CVE-2022-30143,2022,InputValidation,6.0,6.3,7.2,Medium,False
CVE-2024-85828,2024,InputValidation,3.8,4.6,4.3,Low,False
CVE-2021-72473,2021,InputValidation,4.5,3.7,8.2,Medium,False
CVE-2023-26017,2023,Auth,6.0,6.9,7.3,Medium,False
CVE-2024-73202,2024,Other,6.1,6.7,7.2,Medium,False
CVE-2021-51423,2021,Other,5.7,5.7,6.6,Medium,False
CVE-2021-51713,2021,Auth,6.1,6.5,5.9,Medium,False
CVE-2021-97856,2021,InputValidation,5.3,5.1,6.9,Medium,False
CVE-2024-84310,2024,Crypto,3.4,3.9,7.1,Low,False
CVE-2018-12205,2018,InputValidation,4.4,7.3,3.8,Medium,False
CVE-2021-63266,2021,InputValidation,7.9,7.4,6.0,High,False
CVE-2023-22342,2023,Auth,4.8,4.2,5.9,Medium,False
CVE-2022-79563,2022,Memory,8.9,9.4,7.8,High,False
CVE-2021-73190,2021,Other,7.0,5.9,8.8,High,False
CVE-2022-91863,2022,InputValidation,5.9,8.1,5.7,Medium,False
CVE-2020-31200,2020,Crypto,4.0,3.5,5.3,Medium,False
CVE-2021-17188,2021,Crypto,3.7,3.5,5.3,Low,False
CVE-2022-12808,2022,Other,2.8,4.8,5.0,Low,False
CVE-2024-23851,2024,Crypto,5.2,6.3,6.1,Medium,False
CVE-2020-90890,2020,Crypto,7.7,8.2,8.5,High,False
CVE-2024-74928,2024,Memory,5.1,8.1,5.2,Medium,False
CVE-2023-25058,2023,InputValidation,5.7,5.6,7.4,Medium,False
CVE-2018-24620,2018,Memory,4.6,5.5,3.5,Medium,False
CVE-2023-62755,2023,Auth,5.3,8.3,6.2,Medium,False
CVE-2018-72995,2018,InputValidation,4.0,4.6,5.8,Medium,False
CVE-2024-46681,2024,Crypto,6.4,7.9,10.0,Medium,False
CVE-2024-74509,2024,Memory,4.7,6.6,6.3,Medium,False
CVE-2020-93339,2020,Memory,4.4,9.4,3.4,Medium,False
CVE-2020-77703,2020,Auth,4.0,7.5,3.4,Medium,False
CVE-2021-77680,2021,Memory,6.8,6.8,6.9,Medium,False
CVE-2021-77703,2021,Memory,5.0,6.2,7.8,Medium,False
CVE-2021-52136,2021,Memory,5.8,6.5,7.5,Medium,False
CVE-2021-98456,2021,Other,4.8,5.6,6.9,Medium,False
CVE-2023-93086,2023,Auth,7.2,6.6,8.9,High,False
CVE-2019-46343,2019,InputValidation,5.5,5.1,5.6,Medium,False
CVE-2024-28254,2024,InputValidation,6.4,5.8,8.3,Medium,True
CVE-2023-71273,2023,InputValidation,4.5,6.1,3.8,Medium,False
CVE-2022-69611,2022,Auth,3.2,3.3,4.5,Low,False
CVE-2024-70002,2024,Crypto,3.2,6.2,3.5,Low,False
CVE-2020-95683,2020,Memory,6.4,5.5,6.1,Medium,False
CVE-2018-22926,2018,Memory,4.3,5.3,6.5,Medium,False
CVE-2022-74264,2022,Memory,5.1,4.5,6.6,Medium,False
CVE-2022-99527,2022,Crypto,4.6,2.8,6.2,Medium,False
CVE-2022-37563,2022,Auth,3.5,4.5,4.7,Low,False
CVE-2024-40688,2024,InputValidation,5.5,4.9,6.1,Medium,False
CVE-2024-44130,2024,Memory,6.8,9.9,4.8,Medium,False
CVE-2023-10925,2023,Memory,7.6,6.2,9.2,High,False
CVE-2023-61595,2023,Other,4.3,5.3,6.0,Medium,False
CVE-2019-26321,2019,InputValidation,4.2,6.6,5.9,Medium,False
CVE-2019-20769,2019,Auth,6.2,6.7,9.7,Medium,False
CVE-2023-46748,2023,Crypto,4.3,5.4,4.3,Medium,False
CVE-2021-50028,2021,InputValidation,3.7,4.2,4.3,Low,False
CVE-2022-26151,2022,Memory,5.7,9.2,5.4,Medium,False
CVE-2021-86133,2021,Memory,5.4,9.7,7.3,Medium,False
CVE-2022-44187,2022,Crypto,4.5,3.0,6.9,Medium,False
CVE-2020-53835,2020,Auth,6.8,5.0,7.8,Medium,False
CVE-2023-10059,2023,Crypto,6.4,5.1,10.0,Medium,True
CVE-2019-95717,2019,InputValidation,3.6,4.6,2.4,Low,False
CVE-2018-37235,2018,Memory,6.9,7.8,8.1,Medium,False
CVE-2021-77114,2021,Other,4.2,3.9,5.3,Medium,False
CVE-2020-55366,2020,Auth,7.4,9.7,6.4,High,False
CVE-2024-91583,2024,InputValidation,6.0,7.8,5.9,Medium,False
CVE-2018-42160,2018,Other,4.1,5.3,4.9,Medium,False
CVE-2019-15277,2019,Crypto,6.2,7.0,9.9,Medium,False
CVE-2022-11780,2022,Crypto,6.1,7.2,8.4,Medium,False
CVE-2022-56579,2022,Auth,5.3,5.7,6.7,Medium,False
CVE-2018-70750,2018,Auth,5.5,5.3,9.0,Medium,False
CVE-2018-66902,2018,Crypto,4.4,5.6,3.9,Medium,False
CVE-2024-90198,2024,Memory,5.8,8.3,4.8,Medium,False
CVE-2023-42161,2023,InputValidation,4.6,6.2,2.8,Medium,False
CVE-2021-54499,2021,Other,4.2,2.6,4.8,Medium,False
CVE-2022-41886,2022,Memory,5.3,5.8,7.0,Medium,False
CVE-2020-18800,2020,InputValidation,4.2,5.9,6.9,Medium,False
CVE-2021-59460,2021,InputValidation,5.0,5.9,6.9,Medium,False
CVE-2023-80975,2023,InputValidation,5.8,9.0,4.8,Medium,False
CVE-2024-79843,2024,Crypto,3.1,3.4,7.6,Low,False
CVE-2020-12364,2020,Other,6.4,5.8,7.1,Medium,False
CVE-2024-26568,2024,Memory,7.3,9.2,8.7,High,False
CVE-2019-48092,2019,Memory,6.2,10.0,4.1,Medium,False
CVE-2020-81019,2020,Memory,6.7,6.4,7.3,Medium,False
CVE-2018-72679,2018,Other,3.9,5.7,4.5,Low,False
CVE-2019-75781,2019,Crypto,5.6,6.4,6.1,Medium,False
CVE-2024-18430,2024,InputValidation,5.6,6.3,7.7,Medium,False
CVE-2022-83719,2022,Auth,5.3,6.4,6.9,Medium,False
CVE-2018-48692,2018,Other,3.9,5.7,5.1,Low,False
CVE-2024-40086,2024,Auth,5.0,2.7,6.1,Medium,False
CVE-2024-59671,2024,Other,4.0,6.0,3.9,Medium,False
CVE-2023-23901,2023,InputValidation,6.6,6.2,8.8,Medium,False
CVE-2024-13907,2024,Auth,3.7,6.2,6.4,Low,False
CVE-2020-38604,2020,InputValidation,8.3,9.1,9.3,High,False
CVE-2024-47869,2024,Auth,5.5,5.5,5.6,Medium,False
CVE-2023-24537,2023,Auth,4.9,5.9,5.7,Medium,False
CVE-2024-22501,2024,Auth,6.2,9.5,6.0,Medium,False
CVE-2023-47371,2023,Crypto,5.3,4.3,7.9,Medium,False
CVE-2021-46821,2021,Memory,6.7,6.2,5.5,Medium,False
CVE-2023-98732,2023,InputValidation,4.1,5.8,7.8,Medium,False
CVE-2020-16073,2020,Other,5.8,6.3,6.1,Medium,False
CVE-2021-71005,2021,Other,2.9,5.3,3.0,Low,False
CVE-2019-86097,2019,Memory,4.4,5.1,5.5,Medium,False
CVE-2024-28101,2024,Memory,4.4,6.2,4.6,Medium,False
CVE-2020-41426,2020,Memory,5.0,6.1,6.8,Medium,True
CVE-2022-17313,2022,Auth,4.7,6.4,4.6,Medium,False
CVE-2021-40773,2021,Auth,5.5,7.1,8.6,Medium,False
CVE-2024-38003,2024,Memory,6.8,7.6,6.9,Medium,False
CVE-2021-69668,2021,InputValidation,2.4,3.3,5.8,Low,False
CVE-2023-81250,2023,Auth,7.1,8.1,8.3,High,False
CVE-2024-52294,2024,Auth,6.0,6.9,8.6,Medium,False
CVE-2021-23582,2021,InputValidation,5.3,8.1,7.1,Medium,False
CVE-2021-23760,2021,Crypto,5.0,6.2,5.3,Medium,False
CVE-2023-81791,2023,InputValidation,3.7,7.7,3.8,Low,False
CVE-2024-92158,2024,InputValidation,5.2,6.7,5.6,Medium,False
CVE-2023-45983,2023,Crypto,4.4,7.5,5.9,Medium,False
CVE-2020-50309,2020,Crypto,5.8,6.3,6.9,Medium,False
CVE-2024-39715,2024,Other,3.7,4.9,5.8,Low,False
CVE-2021-46415,2021,Crypto,6.7,8.9,8.5,Medium,False
CVE-2022-97328,2022,Auth,6.0,7.8,6.0,Medium,False
CVE-2024-98260,2024,Memory,5.5,7.9,7.0,Medium,False
CVE-2020-61581,2020,InputValidation,5.0,4.1,8.4,Medium,False
CVE-2023-13652,2023,Memory,3.8,5.1,7.1,Low,False
CVE-2022-36297,2022,Memory,6.4,7.4,6.9,Medium,False
CVE-2024-24028,2024,Auth,6.6,6.7,5.8,Medium,False
CVE-2019-23803,2019,Other,6.2,4.1,5.2,Medium,False
CVE-2021-16307,2021,Memory,5.4,7.2,5.4,Medium,True
CVE-2024-41325,2024,InputValidation,6.7,8.4,6.2,Medium,False
CVE-2018-68616,2018,Auth,5.0,7.5,8.4,Medium,False
CVE-2019-70483,2019,Memory,6.0,5.3,6.2,Medium,False
CVE-2024-41574,2024,Crypto,4.7,5.3,4.1,Medium,False
CVE-2020-94798,2020,Auth,5.6,5.3,9.7,Medium,False
CVE-2024-77071,2024,Crypto,5.9,4.9,7.1,Medium,False
CVE-2020-24932,2020,Memory,4.3,6.4,4.2,Medium,False
CVE-2021-25749,2021,InputValidation,4.3,5.3,5.8,Medium,False
CVE-2023-18727,2023,Auth,5.0,4.6,6.6,Medium,False
CVE-2023-65406,2023,Crypto,5.1,5.3,9.6,Medium,False
CVE-2022-27332,2022,Memory,5.4,6.2,4.7,Medium,False
CVE-2022-20834,2022,Auth,3.2,2.1,7.7,Low,False
CVE-2024-30325,2024,Memory,7.2,10.0,10.0,High,False
CVE-2020-19213,2020,Auth,5.1,8.1,6.0,Medium,False
CVE-2022-11403,2022,Memory,5.9,6.4,6.3,Medium,False
CVE-2019-66971,2019,Other,3.6,5.0,4.6,Low,False
CVE-2022-64030,2022,InputValidation,3.2,4.2,6.0,Low,False
CVE-2020-83042,2020,InputValidation,5.9,8.5,7.1,Medium,True
CVE-2021-17591,2021,Memory,7.4,9.8,8.7,High,False
CVE-2022-22996,2022,InputValidation,5.1,6.2,8.7,Medium,False
CVE-2018-62485,2018,Other,4.1,6.5,5.5,Medium,False
CVE-2019-57830,2019,Other,5.3,5.3,3.0,Medium,False
CVE-2023-44370,2023,InputValidation,3.6,4.0,6.3,Low,False
CVE-2021-67572,2021,InputValidation,4.9,5.4,7.1,Medium,False
CVE-2024-89008,2024,Auth,5.4,6.7,7.3,Medium,False
CVE-2023-39098,2023,Other,3.9,4.3,5.8,Low,False
CVE-2018-71561,2018,Crypto,5.4,5.2,6.8,Medium,False
CVE-2022-12196,2022,InputValidation,6.9,5.9,9.4,Medium,False
CVE-2019-21091,2019,InputValidation,5.2,5.9,7.4,Medium,False
CVE-2023-90576,2023,Crypto,3.8,5.6,5.9,Low,False
CVE-2024-75254,2024,Memory,5.7,5.4,5.7,Medium,False
CVE-2022-59262,2022,Crypto,4.3,4.4,6.1,Medium,False
CVE-2023-16023,2023,InputValidation,6.8,4.1,9.3,Medium,False
CVE-2020-30543,2020,Auth,4.3,8.0,6.8,Medium,False
CVE-2021-70029,2021,Memory,4.4,3.8,6.2,Medium,False
CVE-2024-52337,2024,Crypto,7.1,7.2,6.1,High,False
CVE-2019-50409,2019,InputValidation,6.6,8.1,9.1,Medium,False
CVE-2020-80540,2020,Crypto,5.8,5.0,10.0,Medium,False
CVE-2022-19963,2022,Memory,4.4,3.1,6.9,Medium,False
CVE-2023-23796,2023,Crypto,4.4,5.0,6.6,Medium,False
CVE-2021-50972,2021,Crypto,4.7,5.4,6.6,Medium,False
CVE-2024-82613,2024,Crypto,2.5,4.0,2.0,Low,False
CVE-2019-88062,2019,Crypto,4.6,4.7,7.8,Medium,False
CVE-2021-13261,2021,Crypto,7.2,7.8,7.3,High,False
CVE-2023-27046,2023,Auth,6.6,7.5,7.8,Medium,True
CVE-2020-23397,2020,InputValidation,4.3,4.6,5.1,Medium,False
CVE-2023-70436,2023,Auth,4.8,4.1,5.6,Medium,False
CVE-2019-35757,2019,InputValidation,4.5,5.5,5.9,Medium,False
CVE-2018-25299,2018,Memory,5.6,6.7,8.7,Medium,False
CVE-2019-11902,2019,Memory,5.3,7.7,6.4,Medium,False
CVE-2024-52399,2024,InputValidation,6.1,5.2,10.0,Medium,False
CVE-2022-58330,2022,Auth,5.3,7.3,7.7,Medium,False
CVE-2023-56308,2023,Auth,5.6,9.4,5.1,Medium,False
CVE-2021-13846,2021,Auth,5.6,7.7,6.8,Medium,False
CVE-2022-22359,2022,InputValidation,6.5,5.9,5.5,Medium,False
CVE-2022-59376,2022,InputValidation,1.5,5.7,2.7,Low,False
CVE-2024-78056,2024,Memory,6.3,6.5,9.7,Medium,False
CVE-2023-50832,2023,InputValidation,7.9,7.8,8.3,High,False
CVE-2023-30098,2023,InputValidation,5.2,5.1,7.5,Medium,False
CVE-2018-59962,2018,Memory,6.5,7.1,7.2,Medium,False
CVE-2022-98672,2022,Memory,5.0,7.1,4.4,Medium,False
CVE-2022-45885,2022,Crypto,3.8,4.7,5.6,Low,False
CVE-2024-31157,2024,Auth,3.2,4.4,7.9,Low,False
CVE-2020-58372,2020,Other,4.5,5.5,4.7,Medium,False
CVE-2020-29674,2020,Other,2.5,4.9,1.9,Low,False
CVE-2021-42357,2021,Crypto,4.6,6.3,6.3,Medium,False
CVE-2020-22578,2020,InputValidation,4.4,5.2,6.3,Medium,False
CVE-2019-12251,2019,Crypto,7.4,7.3,7.2,High,False
CVE-2024-89049,2024,Auth,7.2,5.2,7.8,High,False
CVE-2022-47429,2022,Memory,7.5,9.6,8.6,High,False
CVE-2024-56871,2024,InputValidation,3.8,3.4,6.6,Low,False
CVE-2024-96526,2024,Auth,5.6,7.2,9.1,Medium,False
CVE-2020-35499,2020,InputValidation,5.0,6.7,4.1,Medium,False
CVE-2022-16421,2022,Crypto,6.2,4.3,7.3,Medium,False
CVE-2019-62204,2019,Crypto,5.5,6.1,7.9,Medium,False
CVE-2024-34591,2024,Memory,3.9,8.9,5.1,Low,False
CVE-2021-70940,2021,InputValidation,3.3,2.7,3.3,Low,False
CVE-2021-96371,2021,InputValidation,5.9,6.8,5.5,Medium,False
CVE-2021-22202,2021,Memory,2.3,3.3,5.0,Low,False
CVE-2022-29290,2022,Memory,5.7,5.6,8.0,Medium,False
CVE-2020-28130,2020,Auth,6.6,8.9,6.2,Medium,False
CVE-2021-47077,2021,InputValidation,4.2,5.1,5.0,Medium,False
CVE-2023-29396,2023,InputValidation,3.4,4.2,5.2,Low,False
CVE-2024-70848,2024,InputValidation,6.6,5.7,8.7,Medium,False
CVE-2021-93488,2021,Other,5.9,8.1,7.1,Medium,False
CVE-2022-70530,2022,InputValidation,2.7,3.3,5.8,Low,False
CVE-2024-74274,2024,InputValidation,2.8,4.4,6.2,Low,False
CVE-2018-37122,2018,Other,7.7,7.2,9.3,High,False
